low_cut_rawsum_le,high_cut_rawsum_ge,accepted_proportion,escalation_proportion,low_zone_n,middle_zone_n,high_zone_n,low_zone_npv,high_zone_ppv,accepted_error_n,accepted_error_rate_all,accepted_error_rate_accepted,average_item_burden,burden_reduction_vs_90,constraint_low_npv_min,constraint_high_ppv_min,constraint_accepted_error_max
6,52,0.379651001754224,0.620348998245776,4097,6719,15,1.0,1.0,0,0.0,0.0,61.5261748684332,0.31637583479518666,0.995,0.96,0.008
6,53,0.37937401901948115,0.6206259809805189,4097,6722,12,1.0,1.0,0,0.0,0.0,61.54694857353891,0.3161450158495676,0.995,0.96,0.008
6,54,0.37928169144123347,0.6207183085587665,4097,6723,11,1.0,1.0,0,0.0,0.0,61.55387314190749,0.3160680762010279,0.995,0.96,0.008
6,55,0.37918936386298585,0.6208106361370141,4097,6724,10,1.0,1.0,0,0.0,0.0,61.56079771027606,0.31599113655248817,0.995,0.96,0.008
5,32,0.37918936386298585,0.6208106361370141,3556,6724,551,1.0,0.9981851179673321,1,9.232757824762257e-05,0.00024348672997321646,61.56079771027606,0.31599113655248817,0.995,0.96,0.008
6,56,0.37909703628473823,0.6209029637152618,4097,6725,9,1.0,1.0,0,0.0,0.0,61.56772227864463,0.31591419690394856,0.995,0.96,0.008
6,57,0.3788200535499954,0.6211799464500046,4097,6728,6,1.0,1.0,0,0.0,0.0,61.58849598375035,0.31568337795832946,0.995,0.96,0.008
6,58,0.37863539839350013,0.6213646016064999,4097,6730,4,1.0,1.0,0,0.0,0.0,61.60234512048749,0.3155294986612501,0.995,0.96,0.008
6,59,0.3785430708152525,0.6214569291847475,4097,6731,3,1.0,1.0,0,0.0,0.0,61.60926968885606,0.31545255901271047,0.995,0.96,0.008
6,60,0.3785430708152525,0.6214569291847475,4097,6731,3,1.0,1.0,0,0.0,0.0,61.60926968885606,0.31545255901271047,0.995,0.96,0.008
4,27,0.37457298495060476,0.6254270150493952,3001,6774,1056,1.0,0.990530303030303,10,0.0009232757824762256,0.002464875523786049,61.90702612870464,0.31214415412550395,0.995,0.96,0.008
5,33,0.37281876096389993,0.6271812390361001,3556,6793,482,1.0,1.0,0,0.0,0.0,62.038592927707505,0.31068230080324993,0.995,0.96,0.008
5,34,0.3674637614255378,0.6325362385744622,3556,6851,424,1.0,1.0,0,0.0,0.0,62.440217893084665,0.30621980118794817,0.995,0.96,0.008
4,28,0.36358600313913764,0.6364139968608623,3001,6893,937,1.0,0.9935965848452508,6,0.0005539654694857353,0.0015236160487557136,62.73104976456467,0.30298833594928143,0.995,0.96,0.008
5,35,0.3617394515741852,0.6382605484258148,3556,6913,362,1.0,1.0,0,0.0,0.0,62.86954113193611,0.3014495429784877,0.995,0.96,0.008
5,36,0.35776936570953743,0.6422306342904626,3556,6956,319,1.0,1.0,0,0.0,0.0,63.167297571784694,0.2981411380912812,0.995,0.96,0.008
3,24,0.35740005539654696,0.642599944603453,2394,6960,1477,1.0,0.962762356127285,55,0.005078016803619241,0.014208214931542238,63.19499584525898,0.29783337949712246,0.995,0.96,0.008
4,29,0.3548148832056135,0.6451851167943865,3001,6988,842,1.0,0.994061757719715,5,0.0004616378912381128,0.0013010668748373666,63.38888375957899,0.29567906933801125,0.995,0.96,0.008
5,37,0.35306065921890867,0.6469393407810913,3556,7007,268,1.0,1.0,0,0.0,0.0,63.52045055858185,0.29421721601575723,0.995,0.96,0.008
5,38,0.34964453882374663,0.6503554611762533,3556,7044,231,1.0,1.0,0,0.0,0.0,63.776659588219,0.2913704490197889,0.995,0.96,0.008
5,39,0.34548979780260364,0.6545102021973963,3556,7089,186,1.0,1.0,0,0.0,0.0,64.08826516480472,0.2879081648355031,0.995,0.96,0.008
4,30,0.34548979780260364,0.6545102021973963,3001,7089,741,1.0,0.9973009446693657,2,0.00018465515649524513,0.0005344735435595938,64.08826516480472,0.2879081648355031,0.995,0.96,0.008
5,40,0.34299695318991785,0.6570030468100821,3556,7116,159,1.0,1.0,0,0.0,0.0,64.27522851075616,0.2858307943249315,0.995,0.96,0.008
3,25,0.341981349829194,0.6580186501708061,2394,7127,1310,1.0,0.9786259541984733,28,0.002585172190933432,0.00755939524838013,64.35139876281045,0.28498445819099505,0.995,0.96,0.008
5,41,0.34068876373372725,0.6593112362662727,3556,7141,134,1.0,1.0,0,0.0,0.0,64.44834271997046,0.2839073031114394,0.995,0.96,0.008
5,42,0.3389345397470224,0.6610654602529775,3556,7160,115,1.0,1.0,0,0.0,0.0,64.57990951897332,0.2824454497891853,0.995,0.96,0.008
5,43,0.3372726433385652,0.6627273566614348,3556,7178,97,1.0,1.0,0,0.0,0.0,64.7045517496076,0.2810605361154711,0.995,0.96,0.008
5,44,0.3357030745083556,0.6642969254916443,3556,7195,80,1.0,1.0,0,0.0,0.0,64.82226941187332,0.2797525620902964,0.995,0.96,0.008
4,31,0.33487212630412705,0.665127873695873,3001,7204,626,1.0,0.9984025559105432,1,9.232757824762257e-05,0.00027570995312930797,64.88459052719047,0.2790601052534392,0.995,0.96,0.008
5,45,0.3340411780998984,0.6659588219001016,3556,7213,62,1.0,1.0,0,0.0,0.0,64.94691164250762,0.27836764841658207,0.995,0.96,0.008
5,46,0.3326562644261841,0.6673437355738159,3556,7228,47,1.0,1.0,0,0.0,0.0,65.0507801680362,0.2772135536884867,0.995,0.96,0.008
5,47,0.33164066106546025,0.6683593389345397,3556,7239,36,1.0,1.0,0,0.0,0.0,65.12695042009048,0.27636721755455024,0.995,0.96,0.008
5,48,0.33117902317422215,0.6688209768257779,3556,7244,31,1.0,1.0,0,0.0,0.0,65.16157326193334,0.27598251931185175,0.995,0.96,0.008
5,49,0.330717385282984,0.669282614717016,3556,7249,26,1.0,1.0,0,0.0,0.0,65.1961961037762,0.2755978210691533,0.995,0.96,0.008
3,26,0.330717385282984,0.669282614717016,2394,7249,1188,1.0,0.9865319865319865,16,0.001477241251961961,0.00446677833612507,65.1961961037762,0.2755978210691533,0.995,0.96,0.008
5,50,0.3303480749699935,0.6696519250300065,3556,7253,22,1.0,1.0,0,0.0,0.0,65.22389437725049,0.2752900624749946,0.995,0.96,0.008
5,51,0.3301634198134983,0.6698365801865017,3556,7255,20,1.0,1.0,0,0.0,0.0,65.23774351398762,0.27513618317791527,0.995,0.96,0.008
5,52,0.3297017819222602,0.6702982180777398,3556,7260,15,1.0,1.0,0,0.0,0.0,65.27236635583048,0.27475148493521684,0.995,0.96,0.008
5,53,0.3294247991875173,0.6705752008124827,3556,7263,12,1.0,1.0,0,0.0,0.0,65.2931400609362,0.27452066598959785,0.995,0.96,0.008
5,54,0.3293324716092697,0.6706675283907303,3556,7264,11,1.0,1.0,0,0.0,0.0,65.30006462930477,0.2744437263410581,0.995,0.96,0.008
5,55,0.3292401440310221,0.6707598559689779,3556,7265,10,1.0,1.0,0,0.0,0.0,65.30698919767335,0.2743667866925184,0.995,0.96,0.008
5,56,0.32914781645277447,0.6708521835472255,3556,7266,9,1.0,1.0,0,0.0,0.0,65.31391376604192,0.27428984704397863,0.995,0.96,0.008
5,57,0.32887083371803155,0.6711291662819684,3556,7269,6,1.0,1.0,0,0.0,0.0,65.33468747114763,0.27405902809835964,0.995,0.96,0.008
5,58,0.3286861785615363,0.6713138214384636,3556,7271,4,1.0,1.0,0,0.0,0.0,65.34853660788478,0.2739051488012802,0.995,0.96,0.008
5,59,0.3285938509832887,0.6714061490167113,3556,7272,3,1.0,1.0,0,0.0,0.0,65.35546117625334,0.27382820915274064,0.995,0.96,0.008
5,60,0.3285938509832887,0.6714061490167113,3556,7272,3,1.0,1.0,0,0.0,0.0,65.35546117625334,0.27382820915274064,0.995,0.96,0.008
4,32,0.32794755793555536,0.6720524420644447,3001,7279,551,1.0,0.9981851179673321,1,9.232757824762257e-05,0.00028153153153153153,65.40393315483335,0.2732896316129627,0.995,0.96,0.008
4,33,0.3215769550364694,0.6784230449635306,3001,7348,482,1.0,1.0,0,0.0,0.0,65.88172837226479,0.2679807958637246,0.995,0.96,0.008
3,27,0.3185301449542978,0.6814698550457021,2394,7381,1056,1.0,0.990530303030303,10,0.0009232757824762256,0.002898550724637681,66.11023912842766,0.2654417874619148,0.995,0.96,0.008
4,34,0.3162219554981073,0.6837780445018927,3001,7406,424,1.0,1.0,0,0.0,0.0,66.28335333764196,0.2635182962484227,0.995,0.96,0.008
4,35,0.3104976456467547,0.6895023543532454,3001,7468,362,1.0,1.0,0,0.0,0.0,66.7126765764934,0.2587480380389623,0.995,0.96,0.008
3,28,0.30754316314283076,0.6924568368571692,2394,7500,937,1.0,0.9935965848452508,6,0.0005539654694857353,0.0018012608826178324,66.9342627642877,0.2562859692856923,0.995,0.96,0.008
4,36,0.30652755978210694,0.6934724402178931,3001,7511,319,1.0,1.0,0,0.0,0.0,67.01043301634198,0.25543963315175583,0.995,0.96,0.008
2,24,0.30468100821715444,0.6953189917828455,1823,7531,1477,1.0,0.962762356127285,55,0.005078016803619241,0.016666666666666666,67.14892438371342,0.253900840180962,0.995,0.96,0.008
4,37,0.3018188532914782,0.6981811467085218,3001,7562,268,1.0,1.0,0,0.0,0.0,67.36358600313913,0.25151571107623183,0.995,0.96,0.008
3,29,0.2987720432093066,0.7012279567906934,2394,7595,842,1.0,0.994061757719715,5,0.0004616378912381128,0.0015451174289245982,67.59209675930201,0.24897670267442212,0.995,0.96,0.008
4,38,0.29840273289631614,0.7015972671036839,3001,7599,231,1.0,1.0,0,0.0,0.0,67.6197950327763,0.24866894408026338,0.995,0.96,0.008
4,39,0.2942479918751731,0.7057520081248269,3001,7644,186,1.0,1.0,0,0.0,0.0,67.93140060936202,0.24520665989597762,0.995,0.96,0.008
4,40,0.2917551472624873,0.7082448527375127,3001,7671,159,1.0,1.0,0,0.0,0.0,68.11836395531346,0.24312928938540604,0.995,0.96,0.008
4,41,0.28944695780629676,0.7105530421937033,3001,7696,134,1.0,1.0,0,0.0,0.0,68.29147816452775,0.24120579817191393,0.995,0.96,0.008
3,30,0.28944695780629676,0.7105530421937033,2394,7696,741,1.0,0.9973009446693657,2,0.00018465515649524513,0.0006379585326953748,68.29147816452775,0.24120579817191393,0.995,0.96,0.008
2,25,0.2892623026498015,0.7107376973501985,1823,7698,1310,1.0,0.9786259541984733,28,0.002585172190933432,0.00893712097031599,68.30532730126488,0.24105191887483465,0.995,0.96,0.008
4,42,0.28769273381959193,0.7123072661804081,3001,7715,115,1.0,1.0,0,0.0,0.0,68.4230449635306,0.23974394484966,0.995,0.96,0.008
4,43,0.2860308374111347,0.7139691625888653,3001,7733,97,1.0,1.0,0,0.0,0.0,68.5476871941649,0.23835903117594562,0.995,0.96,0.008
4,44,0.28446126858092513,0.7155387314190749,3001,7750,80,1.0,1.0,0,0.0,0.0,68.66540485643061,0.23705105715077096,0.995,0.96,0.008
4,45,0.2827993721724679,0.7172006278275321,3001,7768,62,1.0,1.0,0,0.0,0.0,68.7900470870649,0.2356661434770566,0.995,0.96,0.008
4,46,0.2814144584987536,0.7185855415012464,3001,7783,47,1.0,1.0,0,0.0,0.0,68.89391561259349,0.23451204874896123,0.995,0.96,0.008
4,47,0.28039885513802976,0.7196011448619702,3001,7794,36,1.0,1.0,0,0.0,0.0,68.97008586464777,0.23366571261502475,0.995,0.96,0.008
4,48,0.2799372172467916,0.7200627827532083,3001,7799,31,1.0,1.0,0,0.0,0.0,69.00470870649063,0.23328101437232632,0.995,0.96,0.008
4,49,0.2794755793555535,0.7205244206444466,3001,7804,26,1.0,1.0,0,0.0,0.0,69.0393315483335,0.23289631612962786,0.995,0.96,0.008
4,50,0.279106269042563,0.720893730957437,3001,7808,22,1.0,1.0,0,0.0,0.0,69.06702982180778,0.23258855753546911,0.995,0.96,0.008
4,51,0.2789216138860678,0.7210783861139323,3001,7810,20,1.0,1.0,0,0.0,0.0,69.08087895854491,0.23243467823838984,0.995,0.96,0.008
3,31,0.27882928630782017,0.7211707136921799,2394,7811,626,1.0,0.9984025559105432,1,9.232757824762257e-05,0.00033112582781456954,69.08780352691349,0.23235773858985012,0.995,0.96,0.008
4,52,0.27845997599482963,0.7215400240051704,3001,7815,15,1.0,1.0,0,0.0,0.0,69.11550180038778,0.23204997999569138,0.995,0.96,0.008
4,53,0.2781829932600868,0.7218170067399132,3001,7818,12,1.0,1.0,0,0.0,0.0,69.13627550549349,0.23181916105007236,0.995,0.96,0.008
4,54,0.27809066568183916,0.7219093343181608,3001,7819,11,1.0,1.0,0,0.0,0.0,69.14320007386206,0.23174222140153264,0.995,0.96,0.008
4,55,0.27799833810359154,0.7220016618964085,3001,7820,10,1.0,1.0,0,0.0,0.0,69.15012464223064,0.23166528175299292,0.995,0.96,0.008
2,26,0.27799833810359154,0.7220016618964085,1823,7820,1188,1.0,0.9865319865319865,16,0.001477241251961961,0.005313849219528396,69.15012464223064,0.23166528175299292,0.995,0.96,0.008
4,56,0.2779060105253439,0.7220939894746561,3001,7821,9,1.0,1.0,0,0.0,0.0,69.15704921059921,0.2315883421044532,0.995,0.96,0.008
4,57,0.27762902779060106,0.7223709722093989,3001,7824,6,1.0,1.0,0,0.0,0.0,69.17782291570492,0.2313575231588342,0.995,0.96,0.008
4,58,0.2774443726341058,0.7225556273658942,3001,7826,4,1.0,1.0,0,0.0,0.0,69.19167205244206,0.2312036438617549,0.995,0.96,0.008
4,59,0.2773520450558582,0.7226479549441418,3001,7827,3,1.0,1.0,0,0.0,0.0,69.19859662081063,0.23112670421321518,0.995,0.96,0.008
4,60,0.2773520450558582,0.7226479549441418,3001,7827,3,1.0,1.0,0,0.0,0.0,69.19859662081063,0.23112670421321518,0.995,0.96,0.008
3,32,0.2719047179392485,0.7280952820607516,2394,7886,551,1.0,0.9981851179673321,1,9.232757824762257e-05,0.00033955857385398983,69.60714615455636,0.22658726494937376,0.995,0.96,0.008
2,27,0.26581109777490536,0.7341889022250946,1823,7952,1056,1.0,0.990530303030303,10,0.0009232757824762256,0.0034734282737061478,70.0641676668821,0.22150924814575446,0.995,0.96,0.008
3,33,0.2655341150401625,0.7344658849598376,2394,7955,482,1.0,1.0,0,0.0,0.0,70.08494137198781,0.22127842920013543,0.995,0.96,0.008
3,34,0.2601791155018004,0.7398208844981996,2394,8013,424,1.0,1.0,0,0.0,0.0,70.48656633736498,0.2168159295848336,0.995,0.96,0.008
2,28,0.2548241159634383,0.7451758840365618,1823,8071,937,1.0,0.9935965848452508,6,0.0005539654694857353,0.002173913043478261,70.88819130274213,0.2123534299695319,0.995,0.96,0.008
3,35,0.2544548056504478,0.7455451943495522,2394,8075,362,1.0,1.0,0,0.0,0.0,70.91588957621641,0.21204567137537317,0.995,0.96,0.008
3,36,0.2504847197858,0.7495152802142,2394,8118,319,1.0,1.0,0,0.0,0.0,71.213646016065,0.20873726648816668,0.995,0.96,0.008
1,24,0.25030006462930476,0.7496999353706952,1234,8120,1477,1.0,0.962762356127285,55,0.005078016803619241,0.02028771670970122,71.22749515280215,0.20858338719108724,0.995,0.96,0.008
2,29,0.24605299602991412,0.7539470039700858,1823,8166,842,1.0,0.994061757719715,5,0.0004616378912381128,0.001876172607879925,71.54602529775644,0.20504416335826173,0.995,0.96,0.008
3,37,0.24577601329517126,0.7542239867048287,2394,8169,268,1.0,1.0,0,0.0,0.0,71.56679900286215,0.20481334441264273,0.995,0.96,0.008
3,38,0.24235989290000923,0.7576401070999907,2394,8206,231,1.0,1.0,0,0.0,0.0,71.8230080324993,0.20196657741667443,0.995,0.96,0.008
3,39,0.2382051518788662,0.7617948481211337,2394,8251,186,1.0,1.0,0,0.0,0.0,72.13461360908504,0.1985042932323885,0.995,0.96,0.008
2,30,0.23672791062690426,0.7632720893730958,1823,8267,741,1.0,0.9973009446693657,2,0.00018465515649524513,0.00078003120124805,72.24540670298218,0.19727325885575356,0.995,0.96,0.008
3,40,0.23571230726618042,0.7642876927338196,2394,8278,159,1.0,1.0,0,0.0,0.0,72.32157695503646,0.19642692272181708,0.995,0.96,0.008
1,25,0.23488135906195182,0.7651186409380482,1234,8287,1310,1.0,0.9786259541984733,28,0.002585172190933432,0.0110062893081761,72.38389807035361,0.1957344658849599,0.995,0.96,0.008
3,41,0.23340411780998985,0.7665958821900102,2394,8303,134,1.0,1.0,0,0.0,0.0,72.49469116425077,0.1945034315083248,0.995,0.96,0.008
3,42,0.23164989382328502,0.768350106176715,2394,8322,115,1.0,1.0,0,0.0,0.0,72.62625796325362,0.19304157818607087,0.995,0.96,0.008
3,43,0.2299879974148278,0.7700120025851722,2394,8340,97,1.0,1.0,0,0.0,0.0,72.75090019388792,0.1916566645123565,0.995,0.96,0.008
3,44,0.22841842858461822,0.7715815714153818,2394,8357,80,1.0,1.0,0,0.0,0.0,72.86861785615363,0.19034869048718184,0.995,0.96,0.008
3,45,0.226756532176161,0.773243467823839,2394,8375,62,1.0,1.0,0,0.0,0.0,72.99326008678793,0.1889637768134675,0.995,0.96,0.008
2,31,0.22611023912842765,0.7738897608715724,1823,8382,626,1.0,0.9984025559105432,1,9.232757824762257e-05,0.0004083299305839118,73.04173206536792,0.18842519927368973,0.995,0.96,0.008
3,46,0.2253716185024467,0.7746283814975533,2394,8390,47,1.0,1.0,0,0.0,0.0,73.0971286123165,0.18780968208537227,0.995,0.96,0.008
3,47,0.22435601514172282,0.7756439848582771,2394,8401,36,1.0,1.0,0,0.0,0.0,73.17329886437079,0.18696334595143563,0.995,0.96,0.008
3,48,0.22389437725048472,0.7761056227495153,2394,8406,31,1.0,1.0,0,0.0,0.0,73.20792170621364,0.18657864770873733,0.995,0.96,0.008
1,26,0.22361739451574186,0.7763826054842582,1234,8409,1188,1.0,0.9865319865319865,16,0.001477241251961961,0.006606110652353427,73.22869541131936,0.18634782876311817,0.995,0.96,0.008
3,49,0.2234327393592466,0.7765672606407534,2394,8411,26,1.0,1.0,0,0.0,0.0,73.2425445480565,0.1861939494660389,0.995,0.96,0.008
3,50,0.22306342904625612,0.7769365709537439,2394,8415,22,1.0,1.0,0,0.0,0.0,73.27024282153079,0.18588619087188016,0.995,0.96,0.008
3,51,0.22287877388976088,0.7771212261102391,2394,8417,20,1.0,1.0,0,0.0,0.0,73.28409195826794,0.18573231157480072,0.995,0.96,0.008
3,52,0.22241713599852275,0.7775828640014772,2394,8422,15,1.0,1.0,0,0.0,0.0,73.3187148001108,0.18534761333210226,0.995,0.96,0.008
3,53,0.2221401532637799,0.7778598467362201,2394,8425,12,1.0,1.0,0,0.0,0.0,73.33948850521651,0.18511679438648324,0.995,0.96,0.008
3,54,0.22204782568553227,0.7779521743144677,2394,8426,11,1.0,1.0,0,0.0,0.0,73.34641307358508,0.18503985473794352,0.995,0.96,0.008
3,55,0.22195549810728465,0.7780445018927153,2394,8427,10,1.0,1.0,0,0.0,0.0,73.35333764195366,0.1849629150894038,0.995,0.96,0.008
3,56,0.22186317052903703,0.778136829470963,2394,8428,9,1.0,1.0,0,0.0,0.0,73.36026221032222,0.18488597544086424,0.995,0.96,0.008
3,57,0.22158618779429415,0.7784138122057058,2394,8431,6,1.0,1.0,0,0.0,0.0,73.38103591542794,0.18465515649524505,0.995,0.96,0.008
3,58,0.2214015326377989,0.7785984673622011,2394,8433,4,1.0,1.0,0,0.0,0.0,73.39488505216508,0.18450127719816578,0.995,0.96,0.008
3,59,0.2213092050595513,0.7786907949404487,2394,8434,3,1.0,1.0,0,0.0,0.0,73.40180962053365,0.18442433754962606,0.995,0.96,0.008
3,60,0.2213092050595513,0.7786907949404487,2394,8434,3,1.0,1.0,0,0.0,0.0,73.40180962053365,0.18442433754962606,0.995,0.96,0.008
2,32,0.21918567075985598,0.780814329240144,1823,8457,551,1.0,0.9981851179673321,1,9.232757824762257e-05,0.00042122999157540015,73.56107469301081,0.18265472563321322,0.995,0.96,0.008
2,33,0.21281506786077,0.78718493213923,1823,8526,482,1.0,1.0,0,0.0,0.0,74.03886991044224,0.17734588988397507,0.995,0.96,0.008
1,27,0.21143015418705569,0.7885698458129443,1234,8541,1056,1.0,0.990530303030303,10,0.0009232757824762256,0.004366812227074236,74.14273843597083,0.1761917951558797,0.995,0.96,0.008
2,34,0.2074600683224079,0.7925399316775921,1823,8584,424,1.0,1.0,0,0.0,0.0,74.44049487581941,0.17288339026867322,0.995,0.96,0.008
0,24,0.2053365340227126,0.7946634659772874,747,8607,1477,1.0,0.962762356127285,55,0.005078016803619241,0.02473021582733813,74.59975994829655,0.17111377835226055,0.995,0.96,0.008
2,35,0.2017357584710553,0.7982642415289447,1823,8646,362,1.0,1.0,0,0.0,0.0,74.86981811467085,0.1681131320592128,0.995,0.96,0.008
1,28,0.2004431723755886,0.7995568276244114,1234,8660,937,1.0,0.9935965848452508,6,0.0005539654694857353,0.0027637033625057578,74.96676207183086,0.16703597697965714,0.995,0.96,0.008
2,36,0.19776567260640754,0.8022343273935925,1823,8689,319,1.0,1.0,0,0.0,0.0,75.16757455451943,0.1648047271720063,0.995,0.96,0.008
2,37,0.19305696611577877,0.8069430338842212,1823,8740,268,1.0,1.0,0,0.0,0.0,75.52072754131659,0.16088080509648234,0.995,0.96,0.008
1,29,0.19167205244206445,0.8083279475579356,1234,8755,842,1.0,0.994061757719715,5,0.0004616378912381128,0.0024084778420038534,75.62459606684517,0.15972671036838698,0.995,0.96,0.008
0,25,0.18991782845535962,0.8100821715446404,747,8774,1310,1.0,0.9786259541984733,28,0.002585172190933432,0.013612056392805057,75.75616286584803,0.15826485704613305,0.995,0.96,0.008
2,38,0.18964084572061674,0.8103591542793832,1823,8777,231,1.0,1.0,0,0.0,0.0,75.77693657095374,0.15803403810051403,0.995,0.96,0.008
2,39,0.18548610469947374,0.8145138953005263,1823,8822,186,1.0,1.0,0,0.0,0.0,76.08854214753947,0.1545717539162281,0.995,0.96,0.008
2,40,0.18299326008678793,0.817006739913212,1823,8849,159,1.0,1.0,0,0.0,0.0,76.27550549349091,0.15249438340565655,0.995,0.96,0.008
1,30,0.18234696703905456,0.8176530329609454,1234,8856,741,1.0,0.9973009446693657,2,0.00018465515649524513,0.0010126582278481013,76.32397747207091,0.1519558058658788,0.995,0.96,0.008
2,41,0.18068507063059736,0.8193149293694026,1823,8874,134,1.0,1.0,0,0.0,0.0,76.4486197027052,0.15057089219216443,0.995,0.96,0.008
2,42,0.17893084664389253,0.8210691533561074,1823,8893,115,1.0,1.0,0,0.0,0.0,76.58018650170806,0.1491090388699105,0.995,0.96,0.008
0,26,0.17865386390914967,0.8213461360908504,747,8896,1188,1.0,0.9865319865319865,16,0.001477241251961961,0.008268733850129198,76.60096020681378,0.14887821992429132,0.995,0.96,0.008
2,43,0.17726895023543532,0.8227310497645647,1823,8911,97,1.0,1.0,0,0.0,0.0,76.70482873234235,0.14772412519619613,0.995,0.96,0.008
2,44,0.17569938140522573,0.8243006185947742,1823,8928,80,1.0,1.0,0,0.0,0.0,76.82254639460807,0.14641615117102147,0.995,0.96,0.008
2,45,0.17403748499676852,0.8259625150032315,1823,8946,62,1.0,1.0,0,0.0,0.0,76.94718862524236,0.1450312374973071,0.995,0.96,0.008
2,46,0.1726525713230542,0.8273474286769458,1823,8961,47,1.0,1.0,0,0.0,0.0,77.05105715077093,0.14387714276921187,0.995,0.96,0.008
1,31,0.17172929554057798,0.8282707044594221,1234,8971,626,1.0,0.9984025559105432,1,9.232757824762257e-05,0.0005376344086021505,77.12030283445665,0.14310774628381498,0.995,0.96,0.008
2,47,0.17163696796233036,0.8283630320376697,1823,8972,36,1.0,1.0,0,0.0,0.0,77.12722740282523,0.14303080663527526,0.995,0.96,0.008
2,48,0.17117533007109223,0.8288246699289078,1823,8977,31,1.0,1.0,0,0.0,0.0,77.16185024466809,0.1426461083925768,0.995,0.96,0.008
2,49,0.17071369217985413,0.8292863078201459,1823,8982,26,1.0,1.0,0,0.0,0.0,77.19647308651093,0.1422614101498785,0.995,0.96,0.008
2,50,0.17034438186686363,0.8296556181331364,1823,8986,22,1.0,1.0,0,0.0,0.0,77.22417135998523,0.14195365155571962,0.995,0.96,0.008
2,51,0.1701597267103684,0.8298402732896316,1823,8988,20,1.0,1.0,0,0.0,0.0,77.23802049672237,0.14179977225864032,0.995,0.96,0.008
2,52,0.16969808881913026,0.8303019111808697,1823,8993,15,1.0,1.0,0,0.0,0.0,77.27264333856523,0.14141507401594186,0.995,0.96,0.008
2,53,0.1694211060843874,0.8305788939156126,1823,8996,12,1.0,1.0,0,0.0,0.0,77.29341704367094,0.14118425507032287,0.995,0.96,0.008
2,54,0.16932877850613978,0.8306712214938602,1823,8997,11,1.0,1.0,0,0.0,0.0,77.30034161203952,0.14110731542178315,0.995,0.96,0.008
2,55,0.16923645092789216,0.8307635490721078,1823,8998,10,1.0,1.0,0,0.0,0.0,77.30726618040809,0.14103037577324343,0.995,0.96,0.008
2,56,0.16914412334964454,0.8308558766503554,1823,8999,9,1.0,1.0,0,0.0,0.0,77.31419074877665,0.14095343612470385,0.995,0.96,0.008
2,57,0.16886714061490168,0.8311328593850983,1823,9002,6,1.0,1.0,0,0.0,0.0,77.33496445388238,0.14072261717908469,0.995,0.96,0.008
2,58,0.16868248545840642,0.8313175145415935,1823,9004,4,1.0,1.0,0,0.0,0.0,77.34881359061951,0.1405687378820054,0.995,0.96,0.008
2,59,0.1685901578801588,0.8314098421198411,1823,9005,3,1.0,1.0,0,0.0,0.0,77.35573815898809,0.14049179823346566,0.995,0.96,0.008
2,60,0.1685901578801588,0.8314098421198411,1823,9005,3,1.0,1.0,0,0.0,0.0,77.35573815898809,0.14049179823346566,0.995,0.96,0.008
0,27,0.1664666235804635,0.8335333764195365,747,9028,1056,1.0,0.990530303030303,10,0.0009232757824762256,0.005546311702717693,77.51500323146524,0.13872218631705285,0.995,0.96,0.008
1,32,0.16480472717200628,0.8351952728279938,1234,9046,551,1.0,0.9981851179673321,1,9.232757824762257e-05,0.0005602240896358543,77.63964546209952,0.13733727264333864,0.995,0.96,0.008
1,33,0.15843412427292033,0.8415658757270796,1234,9115,482,1.0,1.0,0,0.0,0.0,78.11744067953097,0.13202843689410032,0.995,0.96,0.008
0,28,0.1554796417689964,0.8445203582310036,747,9147,937,1.0,0.9935965848452508,6,0.0005539654694857353,0.0035629453681710215,78.33902686732527,0.1295663681408303,0.995,0.96,0.008
1,34,0.1530791247345582,0.8469208752654418,1234,9173,424,1.0,1.0,0,0.0,0.0,78.51906564490814,0.12756593727879845,0.995,0.96,0.008
1,35,0.14735481488320562,0.8526451851167944,1234,9235,362,1.0,1.0,0,0.0,0.0,78.94838888375958,0.12279567906933803,0.995,0.96,0.008
0,29,0.14670852183547226,0.8532914781645278,747,9242,842,1.0,0.994061757719715,5,0.0004616378912381128,0.0031466331025802393,78.99686086233957,0.12225710152956029,0.995,0.96,0.008
1,36,0.14338472901855784,0.8566152709814422,1234,9278,319,1.0,1.0,0,0.0,0.0,79.24614532360816,0.11948727418213155,0.995,0.96,0.008
1,37,0.1386760225279291,0.8613239774720709,1234,9329,268,1.0,1.0,0,0.0,0.0,79.59929831040532,0.11556335210660759,0.995,0.96,0.008
0,30,0.13738343643246237,0.8626165635675376,747,9343,741,1.0,0.9973009446693657,2,0.00018465515649524513,0.0013440860215053765,79.69624226756532,0.11448619702705196,0.995,0.96,0.008
1,38,0.13525990213276706,0.8647400978672329,1234,9366,231,1.0,1.0,0,0.0,0.0,79.85550734004246,0.11271658511063928,0.995,0.96,0.008
1,39,0.13110516111162404,0.8688948388883759,1234,9411,186,1.0,1.0,0,0.0,0.0,80.1671129166282,0.10925430092635335,0.995,0.96,0.008
1,40,0.12861231649893823,0.8713876835010618,1234,9438,159,1.0,1.0,0,0.0,0.0,80.35407626257964,0.10717693041578179,0.995,0.96,0.008
0,31,0.12676576493398578,0.8732342350660142,747,9458,626,1.0,0.9984025559105432,1,9.232757824762257e-05,0.0007283321194464676,80.49256762995107,0.10563813744498812,0.995,0.96,0.008
